"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"6626","335596","0","999","DOI","10.2135/cropsci2017.04.0244"
"6627","335596","0","999","Genotype","AC_Pintoba"
"6628","335596","0","999","Barcode","11G5060584"
"6629","335597","0","999","DOI","10.2135/cropsci2017.04.0244"
"6630","335597","0","999","Genotype","AC_Ole"
"6631","335597","0","999","Barcode","11G5060277"
"6632","335598","0","999","DOI","10.2135/cropsci2017.04.0244"
"6633","335598","0","999","Genotype","AC_Ole"
"6634","335598","0","999","Barcode","11G5060585"
"6635","335599","0","999","DOI","10.2135/cropsci2017.04.0244"
"6636","335599","0","999","Genotype","Win_Mor"
"6637","335599","0","999","Barcode","11G5060278"
"6638","335600","0","999","DOI","10.2135/cropsci2017.04.0244"
"6639","335600","0","999","Genotype","Win_Mor"
"6640","335600","0","999","Barcode","11G5060586"
"6641","335601","0","999","DOI","10.2135/cropsci2017.04.0244"
"6642","335601","0","999","Genotype","ICB_12"
"6643","335601","0","999","Barcode","11G5060281"
"6644","335602","0","999","DOI","10.2135/cropsci2017.04.0244"
"6645","335602","0","999","Genotype","ICB_12"
"6646","335602","0","999","Barcode","11G5060589"
"6647","335603","0","999","DOI","10.2135/cropsci2017.04.0244"
"6648","335603","0","999","Genotype","Quincy"
"6649","335603","0","999","Barcode","11G5060289"
"6650","335604","0","999","DOI","10.2135/cropsci2017.04.0244"
"6651","335604","0","999","Genotype","Quincy"
"6652","335604","0","999","Barcode","11G5060597"
"6653","335605","0","999","DOI","10.2135/cropsci2017.04.0244"
"6654","335605","0","999","Genotype","Burke"
"6655","335605","0","999","Barcode","11G5060290"
"6656","335606","0","999","DOI","10.2135/cropsci2017.04.0244"
"6657","335606","0","999","Genotype","Burke"
"6658","335606","0","999","Barcode","11G5060598"
"6659","335607","0","999","DOI","10.2135/cropsci2017.04.0244"
"6660","335607","0","999","Genotype","TARS_VCI_4B"
"6661","335607","0","999","Barcode","11G5060291"
"6662","335608","0","999","DOI","10.2135/cropsci2017.04.0244"
"6663","335608","0","999","Genotype","TARS_VCI_4B"
"6664","335608","0","999","Barcode","11G5060599"
"6665","335609","0","999","DOI","10.2135/cropsci2017.04.0244"
"6666","335609","0","999","Genotype","JM_126"
"6667","335609","0","999","Barcode","11G5060292"
"6668","335610","0","999","DOI","10.2135/cropsci2017.04.0244"
"6669","335610","0","999","Genotype","JM_126"
"6670","335610","0","999","Barcode","11G5060600"
"6671","335611","0","999","DOI","10.2135/cropsci2017.04.0244"
"6672","335611","0","999","Genotype","Pindak"
"6673","335611","0","999","Barcode","11G5060293"
"6674","335612","0","999","DOI","10.2135/cropsci2017.04.0244"
"6675","335612","0","999","Genotype","Pindak"
"6676","335612","0","999","Barcode","11G5060601"
"6677","335613","0","999","DOI","10.2135/cropsci2017.04.0244"
"6678","335613","0","999","Genotype","Nodak"
"6679","335613","0","999","Barcode","11G5060294"
"6680","335614","0","999","DOI","10.2135/cropsci2017.04.0244"
"6681","335614","0","999","Genotype","Nodak"
"6682","335614","0","999","Barcode","11G5060602"
"6683","335615","0","999","DOI","10.2135/cropsci2017.04.0244"
"6684","335615","0","999","Genotype","Holberg"
"6685","335615","0","999","Barcode","11G5060295"
"6686","335616","0","999","DOI","10.2135/cropsci2017.04.0244"
"6687","335616","0","999","Genotype","Holberg"
"6688","335616","0","999","Barcode","11G5060603"
"6689","335617","0","999","DOI","10.2135/cropsci2017.04.0244"
"6690","335617","0","999","Genotype","92US_1006"
"6691","335617","0","999","Barcode","11G5060296"
"6692","335618","0","999","DOI","10.2135/cropsci2017.04.0244"
"6693","335618","0","999","Genotype","92US_1006"
"6694","335618","0","999","Barcode","11G5060604"
"6695","335619","0","999","DOI","10.2135/cropsci2017.04.0244"
"6696","335619","0","999","Genotype","Othello"
"6697","335619","0","999","Barcode","11G5060297"
"6698","335620","0","999","DOI","10.2135/cropsci2017.04.0244"
"6699","335620","0","999","Genotype","Othello"
"6700","335620","0","999","Barcode","11G5060605"
"6701","335621","0","999","DOI","10.2135/cropsci2017.04.0244"
"6702","335621","0","999","Genotype","NW_590"
"6703","335621","0","999","Barcode","11G5060298"
"6704","335622","0","999","DOI","10.2135/cropsci2017.04.0244"
"6705","335622","0","999","Genotype","NW_590"
"6706","335622","0","999","Barcode","11G5060606"
"6707","335623","0","999","DOI","10.2135/cropsci2017.04.0244"
"6708","335623","0","999","Genotype","NW_410"
"6709","335623","0","999","Barcode","11G5060299"
"6710","335624","0","999","DOI","10.2135/cropsci2017.04.0244"
"6711","335624","0","999","Genotype","NW_410"
"6712","335624","0","999","Barcode","11G5060607"
"6713","335625","0","999","DOI","10.2135/cropsci2017.04.0244"
"6714","335625","0","999","Genotype","PT7_2"
"6715","335625","0","999","Barcode","11G5060300"
"6716","335626","0","999","DOI","10.2135/cropsci2017.04.0244"
"6717","335626","0","999","Genotype","PT7_2"
"6718","335626","0","999","Barcode","11G5060608"
"6719","335627","0","999","DOI","10.2135/cropsci2017.04.0244"
"6720","335627","0","999","Genotype","USPT_WM_1"
"6721","335627","0","999","Barcode","11G5060301"
"6722","335628","0","999","DOI","10.2135/cropsci2017.04.0244"
"6723","335628","0","999","Genotype","USPT_WM_1"
"6724","335628","0","999","Barcode","11G5060609"
"6725","335629","0","999","DOI","10.2135/cropsci2017.04.0244"
"6726","335629","0","999","Genotype","USPT_CBB_1"
"6727","335629","0","999","Barcode","11G5060302"
"6728","335630","0","999","DOI","10.2135/cropsci2017.04.0244"
"6729","335630","0","999","Genotype","USPT_CBB_1"
"6730","335630","0","999","Barcode","11G5060610"
"6731","335631","0","999","DOI","10.2135/cropsci2017.04.0244"
"6732","335631","0","999","Genotype","USPT_CBB_3"
"6733","335631","0","999","Barcode","11G5060303"
"6734","335632","0","999","DOI","10.2135/cropsci2017.04.0244"
"6735","335632","0","999","Genotype","USPT_CBB_3"
"6736","335632","0","999","Barcode","11G5060611"
"6737","335633","0","999","DOI","10.2135/cropsci2017.04.0244"
"6738","335633","0","999","Genotype","USPT_ANT_1"
"6739","335633","0","999","Barcode","11G5060304"
"6740","335634","0","999","DOI","10.2135/cropsci2017.04.0244"
"6741","335634","0","999","Genotype","USPT_ANT_1"
"6742","335634","0","999","Barcode","11G5060612"
"6743","335635","0","999","DOI","10.2135/cropsci2017.04.0244"
"6744","335635","0","999","Genotype","USPT_CBB_5"
"6745","335635","0","999","Barcode","11G5060305"
"6746","335636","0","999","DOI","10.2135/cropsci2017.04.0244"
"6747","335636","0","999","Genotype","USPT_CBB_5"
"6748","335636","0","999","Barcode","11G5060613"
"6749","335637","0","999","DOI","10.2135/cropsci2017.04.0244"
"6750","335637","0","999","Genotype","PT9_17"
"6751","335637","0","999","Barcode","11G5060338"
"6752","335638","0","999","DOI","10.2135/cropsci2017.04.0244"
"6753","335638","0","999","Genotype","PT9_17"
"6754","335638","0","999","Barcode","11G5060646"
"6755","335639","0","999","DOI","10.2135/cropsci2017.04.0244"
"6756","335639","0","999","Genotype","Maverick"
"6757","335639","0","999","Barcode","11G5060339"
"6758","335640","0","999","DOI","10.2135/cropsci2017.04.0244"
"6759","335640","0","999","Genotype","Maverick"
"6760","335640","0","999","Barcode","11G5060647"
"6761","335641","0","999","DOI","10.2135/cropsci2017.04.0244"
"6762","335641","0","999","Genotype","Lariat"
"6763","335641","0","999","Barcode","11G5060340"
"6764","335642","0","999","DOI","10.2135/cropsci2017.04.0244"
"6765","335642","0","999","Genotype","Lariat"
"6766","335642","0","999","Barcode","11G5060648"
"6767","335643","0","999","DOI","10.2135/cropsci2017.04.0244"
"6768","335643","0","999","Genotype","Stampede"
"6769","335643","0","999","Barcode","11G5060101"
"6770","335644","0","999","DOI","10.2135/cropsci2017.04.0244"
"6771","335644","0","999","Genotype","Stampede"
"6772","335644","0","999","Barcode","11G5060341"
"6773","335645","0","999","DOI","10.2135/cropsci2017.04.0244"
"6774","335645","0","999","Genotype","Stampede"
"6775","335645","0","999","Barcode","11G5060412"
"6776","335646","0","999","DOI","10.2135/cropsci2017.04.0244"
"6777","335646","0","999","Genotype","Stampede"
"6778","335646","0","999","Barcode","11G5060649"
"6779","335647","0","999","DOI","10.2135/cropsci2017.04.0244"
"6780","335647","0","999","Genotype","ND_307"
"6781","335647","0","999","Barcode","11G5060342"
"6782","335648","0","999","DOI","10.2135/cropsci2017.04.0244"
"6783","335648","0","999","Genotype","ND_307"
"6784","335648","0","999","Barcode","11G5060650"
"6785","335649","0","999","DOI","10.2135/cropsci2017.04.0244"
"6786","335649","0","999","Genotype","Frontier"
"6787","335649","0","999","Barcode","11G5060343"
"6788","335650","0","999","DOI","10.2135/cropsci2017.04.0244"
"6789","335650","0","999","Genotype","Frontier"
"6790","335650","0","999","Barcode","11G5060651"
"6791","335651","0","999","DOI","10.2135/cropsci2017.04.0244"
"6792","335651","0","999","Genotype","ND040494_4"
"6793","335651","0","999","Barcode","11G5060349"
"6794","335652","0","999","DOI","10.2135/cropsci2017.04.0244"
"6795","335652","0","999","Genotype","ND040494_4"
"6796","335652","0","999","Barcode","11G5060657"
"6797","335653","0","999","DOI","10.2135/cropsci2017.04.0244"
"6798","335653","0","999","Genotype","ND041062_1"
"6799","335653","0","999","Barcode","11G5060352"
"6800","335654","0","999","DOI","10.2135/cropsci2017.04.0244"
"6801","335654","0","999","Genotype","ND041062_1"
"6802","335654","0","999","Barcode","11G5060660"
"6803","335655","0","999","DOI","10.2135/cropsci2017.04.0244"
"6804","335655","0","999","Genotype","ND060197"
"6805","335655","0","999","Barcode","11G5060353"
"6806","335656","0","999","DOI","10.2135/cropsci2017.04.0244"
"6807","335656","0","999","Genotype","ND060197"
"6808","335656","0","999","Barcode","11G5060661"
"6809","335657","0","999","DOI","10.2135/cropsci2017.04.0244"
"6810","335657","0","999","Genotype","Hatton"
"6811","335657","0","999","Barcode","11G5060354"
"6812","335658","0","999","DOI","10.2135/cropsci2017.04.0244"
"6813","335658","0","999","Genotype","Hatton"
"6814","335658","0","999","Barcode","11G5060662"
"6815","335659","0","999","DOI","10.2135/cropsci2017.04.0244"
"6816","335659","0","999","Genotype","GTS_900"
"6817","335659","0","999","Barcode","11G5060360"
"6818","335660","0","999","DOI","10.2135/cropsci2017.04.0244"
"6819","335660","0","999","Genotype","GTS_900"
"6820","335660","0","999","Barcode","11G5060668"
"6821","335661","0","999","DOI","10.2135/cropsci2017.04.0244"
"6822","335661","0","999","Genotype","CDCWM_2"
"6823","335661","0","999","Barcode","11G5060362"
"6824","335662","0","999","DOI","10.2135/cropsci2017.04.0244"
"6825","335662","0","999","Genotype","CDCWM_2"
"6826","335662","0","999","Barcode","11G5060670"
"6827","335663","0","999","DOI","10.2135/cropsci2017.04.0244"
"6828","335663","0","999","Genotype","CDC_Pinnacle"
"6829","335663","0","999","Barcode","11G5060363"
"6830","335664","0","999","DOI","10.2135/cropsci2017.04.0244"
"6831","335664","0","999","Genotype","CDC_Pinnacle"
"6832","335664","0","999","Barcode","11G5060671"
"6833","335665","0","999","DOI","10.2135/cropsci2017.04.0244"
"6834","335665","0","999","Genotype","CDC_Pintium"
"6835","335665","0","999","Barcode","11G5060367"
"6836","335666","0","999","DOI","10.2135/cropsci2017.04.0244"
"6837","335666","0","999","Genotype","CDC_Pintium"
"6838","335666","0","999","Barcode","11G5060675"
"6839","335667","0","999","DOI","10.2135/cropsci2017.04.0244"
"6840","335667","0","999","Genotype","CDC_Camino"
"6841","335667","0","999","Barcode","11G5060371"
"6842","335668","0","999","DOI","10.2135/cropsci2017.04.0244"
"6843","335668","0","999","Genotype","CDC_Camino"
"6844","335668","0","999","Barcode","11G5060679"
"6845","335669","0","999","DOI","10.2135/cropsci2017.04.0244"
"6846","335669","0","999","Genotype","Max"
"6847","335669","0","999","Barcode","11G5060391"
"6848","335670","0","999","DOI","10.2135/cropsci2017.04.0244"
"6849","335670","0","999","Genotype","Max"
"6850","335670","0","999","Barcode","11G5060699"
"6851","335671","0","999","DOI","10.2135/cropsci2017.04.0244"
"6852","335671","0","999","Genotype","Jackpot"
"6853","335671","0","999","Barcode","11G5060392"
"6854","335672","0","999","DOI","10.2135/cropsci2017.04.0244"
"6855","335672","0","999","Genotype","Jackpot"
"6856","335672","0","999","Barcode","11G5060700"
"6857","335673","0","999","DOI","10.2135/cropsci2017.04.0244"
"6858","335673","0","999","Genotype","Gala"
"6859","335673","0","999","Barcode","11G5060393"
"6860","335674","0","999","DOI","10.2135/cropsci2017.04.0244"
"6861","335674","0","999","Genotype","Gala"
"6862","335674","0","999","Barcode","11G5060701"
"6863","335675","0","999","DOI","10.2135/cropsci2017.04.0244"
"6864","335675","0","999","Genotype","Sequoia"
"6865","335675","0","999","Barcode","11G5060394"
"6866","335676","0","999","DOI","10.2135/cropsci2017.04.0244"
"6867","335676","0","999","Genotype","Sequoia"
"6868","335676","0","999","Barcode","11G5060702"
"6869","335677","0","999","DOI","10.2135/cropsci2017.04.0244"
"6870","335677","0","999","Genotype","Apache"
"6871","335677","0","999","Barcode","11G5060395"
"6872","335678","0","999","DOI","10.2135/cropsci2017.04.0244"
"6873","335678","0","999","Genotype","Apache"
"6874","335678","0","999","Barcode","11G5060703"
"6875","335679","0","999","DOI","10.2135/cropsci2017.04.0244"
"6876","335679","0","999","Genotype","Fiesta"
"6877","335679","0","999","Barcode","11G5060396"
"6878","335680","0","999","DOI","10.2135/cropsci2017.04.0244"
"6879","335680","0","999","Genotype","Fiesta"
"6880","335680","0","999","Barcode","11G5060704"
"6881","335681","0","999","DOI","10.2135/cropsci2017.04.0244"
"6882","335681","0","999","Genotype","Bighorn"
"6883","335681","0","999","Barcode","11G5060397"
"6884","335682","0","999","DOI","10.2135/cropsci2017.04.0244"
"6885","335682","0","999","Genotype","Bighorn"
"6886","335682","0","999","Barcode","11G5060705"
"6887","335683","0","999","DOI","10.2135/cropsci2017.04.0244"
"6888","335683","0","999","Genotype","Buster"
"6889","335683","0","999","Barcode","11G5060398"
"6890","335684","0","999","DOI","10.2135/cropsci2017.04.0244"
"6891","335684","0","999","Genotype","Buster"
"6892","335684","0","999","Barcode","11G5060706"
"6893","335685","0","999","DOI","10.2135/cropsci2017.04.0244"
"6894","335685","0","999","Genotype","Medicine_Hat"
"6895","335685","0","999","Barcode","11G5060399"
"6896","335686","0","999","DOI","10.2135/cropsci2017.04.0244"
"6897","335686","0","999","Genotype","Medicine_Hat"
"6898","335686","0","999","Barcode","11G5060707"
"6899","335687","0","999","DOI","10.2135/cropsci2017.04.0244"
"6900","335687","0","999","Genotype","Windbreaker"
"6901","335687","0","999","Barcode","11G5060400"
"6902","335688","0","999","DOI","10.2135/cropsci2017.04.0244"
"6903","335688","0","999","Genotype","Windbreaker"
"6904","335688","0","999","Barcode","11G5060708"
"6905","335689","0","999","DOI","10.2135/cropsci2017.04.0244"
"6906","335689","0","999","Genotype","Mariah"
"6907","335689","0","999","Barcode","11G5060401"
"6908","335690","0","999","DOI","10.2135/cropsci2017.04.0244"
"6909","335690","0","999","Genotype","Mariah"
"6910","335690","0","999","Barcode","11G5060709"
"6911","335691","0","999","DOI","10.2135/cropsci2017.04.0244"
"6912","335691","0","999","Genotype","Focus"
"6913","335691","0","999","Barcode","11G5060402"
"6914","335692","0","999","DOI","10.2135/cropsci2017.04.0244"
"6915","335692","0","999","Genotype","Focus"
"6916","335692","0","999","Barcode","11G5060710"
"6917","335693","0","999","DOI","10.2135/cropsci2017.04.0244"
"6918","335693","0","999","Genotype","Vision"
"6919","335693","0","999","Barcode","11G5060403"
"6920","335694","0","999","DOI","10.2135/cropsci2017.04.0244"
"6921","335694","0","999","Genotype","Vision"
"6922","335694","0","999","Barcode","11G5060711"
"6923","335696","0","999","DOI","10.2135/cropsci2017.04.0244"
"6924","335696","0","999","Genotype","DOR_364"
"6925","335696","0","999","Barcode","11G5070015"
"6926","335697","0","999","DOI","10.2135/cropsci2017.04.0244"
"6927","335697","0","999","Genotype","DOR_364"
"6928","335697","0","999","Barcode","11G5070144"
"6929","335698","0","999","DOI","10.2135/cropsci2017.04.0244"
"6930","335698","0","999","Genotype","IBC_301_204"
"6931","335698","0","999","Barcode","11G5070022"
"6932","335699","0","999","DOI","10.2135/cropsci2017.04.0244"
"6933","335699","0","999","Genotype","IBC_301_204"
"6934","335699","0","999","Barcode","11G5070113"
"6935","335700","0","999","DOI","10.2135/cropsci2017.04.0244"
"6936","335700","0","999","Genotype","CENTA_Pupil"
"6937","335700","0","999","Barcode","11G5070010"
"6938","335701","0","999","DOI","10.2135/cropsci2017.04.0244"
"6939","335701","0","999","Genotype","CENTA_Pupil"
"6940","335701","0","999","Barcode","11G5070155"
"6941","335702","0","999","DOI","10.2135/cropsci2017.04.0244"
"6942","335702","0","999","Genotype","F07_449_9_3"
"6943","335702","0","999","Barcode","11G5070018"
"6944","335703","0","999","DOI","10.2135/cropsci2017.04.0244"
"6945","335703","0","999","Genotype","F07_449_9_3"
"6946","335703","0","999","Barcode","11G5070171"
"6947","335704","0","999","DOI","10.2135/cropsci2017.04.0244"
"6948","335704","0","999","Genotype","Merlot"
"6949","335704","0","999","Barcode","11G5070075"
"6950","335705","0","999","DOI","10.2135/cropsci2017.04.0244"
"6951","335705","0","999","Genotype","Merlot"
"6952","335705","0","999","Barcode","11G5070156"
"6953","335706","0","999","DOI","10.2135/cropsci2017.04.0244"
"6954","335706","0","999","Genotype","Com_Red_Mex"
"6955","335706","0","999","Barcode","11G5070012"
"6956","335707","0","999","DOI","10.2135/cropsci2017.04.0244"
"6957","335707","0","999","Genotype","Com_Red_Mex"
"6958","335707","0","999","Barcode","11G5070117"
"6959","335708","0","999","DOI","10.2135/cropsci2017.04.0244"
"6960","335708","0","999","Genotype","UI_239"
"6961","335708","0","999","Barcode","11G5070051"
"6962","335709","0","999","DOI","10.2135/cropsci2017.04.0244"
"6963","335709","0","999","Genotype","UI_239"
"6964","335709","0","999","Barcode","11G5070163"
"6965","335710","0","999","DOI","10.2135/cropsci2017.04.0244"
"6966","335710","0","999","Genotype","NW_63"
"6967","335710","0","999","Barcode","11G5070034"
"6968","335711","0","999","DOI","10.2135/cropsci2017.04.0244"
"6969","335711","0","999","Genotype","NW_63"
"6970","335711","0","999","Barcode","11G5070201"
"6971","335712","0","999","DOI","10.2135/cropsci2017.04.0244"
"6972","335712","0","999","Genotype","USRM_20"
"6973","335712","0","999","Barcode","11G5070057"
"6974","335713","0","999","DOI","10.2135/cropsci2017.04.0244"
"6975","335713","0","999","Genotype","USRM_20"
"6976","335713","0","999","Barcode","11G5070139"
"6977","335714","0","999","DOI","10.2135/cropsci2017.04.0244"
"6978","335714","0","999","Genotype","AC_Earlired"
"6979","335714","0","999","Barcode","11G5060122"
"6980","335715","0","999","DOI","10.2135/cropsci2017.04.0244"
"6981","335715","0","999","Genotype","AC_Earlired"
"6982","335715","0","999","Barcode","11G5060430"
"6983","335716","0","999","DOI","10.2135/cropsci2017.04.0244"
"6984","335716","0","999","Genotype","DOR_364"
"6985","335716","0","999","Barcode","11G5060133"
"6986","335717","0","999","DOI","10.2135/cropsci2017.04.0244"
"6987","335717","0","999","Genotype","DOR_364"
"6988","335717","0","999","Barcode","11G5060441"
"6989","335718","0","999","DOI","10.2135/cropsci2017.04.0244"
"6990","335718","0","999","Genotype","PR_0340_3_3_1"
"6991","335718","0","999","Barcode","11G5060135"
"6992","335719","0","999","DOI","10.2135/cropsci2017.04.0244"
"6993","335719","0","999","Genotype","PR_0340_3_3_1"
"6994","335719","0","999","Barcode","11G5060443"
"6995","335720","0","999","DOI","10.2135/cropsci2017.04.0244"
"6996","335720","0","999","Genotype","Amadeus_77"
"6997","335720","0","999","Barcode","11G5060136"
"6998","335721","0","999","DOI","10.2135/cropsci2017.04.0244"
"6999","335721","0","999","Genotype","Amadeus_77"
"7000","335721","0","999","Barcode","11G5060444"
"7001","335722","0","999","DOI","10.2135/cropsci2017.04.0244"
"7002","335722","0","999","Genotype","IBC_301_204"
"7003","335722","0","999","Barcode","11G5060142"
"7004","335723","0","999","DOI","10.2135/cropsci2017.04.0244"
"7005","335723","0","999","Genotype","IBC_301_204"
"7006","335723","0","999","Barcode","11G5060450"
"7007","335724","0","999","DOI","10.2135/cropsci2017.04.0244"
"7008","335724","0","999","Genotype","CENTA_Pupil"
"7009","335724","0","999","Barcode","11G5060143"
"7010","335725","0","999","DOI","10.2135/cropsci2017.04.0244"
"7011","335725","0","999","Genotype","CENTA_Pupil"
"7012","335725","0","999","Barcode","11G5060451"
"7013","335726","0","999","DOI","10.2135/cropsci2017.04.0244"
"7014","335726","0","999","Genotype","INTA_Precoz"
"7015","335726","0","999","Barcode","11G5060144"
"7016","335727","0","999","DOI","10.2135/cropsci2017.04.0244"
"7017","335727","0","999","Genotype","INTA_Precoz"
"7018","335727","0","999","Barcode","11G5060452"
"7019","335728","0","999","DOI","10.2135/cropsci2017.04.0244"
"7020","335728","0","999","Genotype","Dehoro"
"7021","335728","0","999","Barcode","11G5060145"
"7022","335729","0","999","DOI","10.2135/cropsci2017.04.0244"
"7023","335729","0","999","Genotype","Dehoro"
"7024","335729","0","999","Barcode","11G5060453"
"7025","335730","0","999","DOI","10.2135/cropsci2017.04.0244"
"7026","335730","0","999","Genotype","TARS09_RR004"
"7027","335730","0","999","Barcode","11G5060147"
"7028","335731","0","999","DOI","10.2135/cropsci2017.04.0244"
"7029","335731","0","999","Genotype","TARS09_RR004"
"7030","335731","0","999","Barcode","11G5060455"
"7031","335732","0","999","DOI","10.2135/cropsci2017.04.0244"
"7032","335732","0","999","Genotype","TARS09_RR007"
"7033","335732","0","999","Barcode","11G5060148"
"7034","335733","0","999","DOI","10.2135/cropsci2017.04.0244"
"7035","335733","0","999","Genotype","TARS09_RR007"
"7036","335733","0","999","Barcode","11G5060456"
"7037","335734","0","999","DOI","10.2135/cropsci2017.04.0244"
"7038","335734","0","999","Genotype","TARS09_RR029"
"7039","335734","0","999","Barcode","11G5060150"
"7040","335735","0","999","DOI","10.2135/cropsci2017.04.0244"
"7041","335735","0","999","Genotype","TARS09_RR029"
"7042","335735","0","999","Barcode","11G5060458"
"7043","335736","0","999","DOI","10.2135/cropsci2017.04.0244"
"7044","335736","0","999","Genotype","F07_449_9_3"
"7045","335736","0","999","Barcode","11G5060152"
"7046","335737","0","999","DOI","10.2135/cropsci2017.04.0244"
"7047","335737","0","999","Genotype","F07_449_9_3"
"7048","335737","0","999","Barcode","11G5060460"
"7049","335738","0","999","DOI","10.2135/cropsci2017.04.0244"
"7050","335738","0","999","Genotype","F07_014_22_2"
"7051","335738","0","999","Barcode","11G5060153"
"7052","335739","0","999","DOI","10.2135/cropsci2017.04.0244"
"7053","335739","0","999","Genotype","F07_014_22_2"
"7054","335739","0","999","Barcode","11G5060461"
"7055","335740","0","999","DOI","10.2135/cropsci2017.04.0244"
"7056","335740","0","999","Genotype","Merlot"
"7057","335740","0","999","Barcode","11G5060102"
"7058","335741","0","999","DOI","10.2135/cropsci2017.04.0244"
"7059","335741","0","999","Genotype","Merlot"
"7060","335741","0","999","Barcode","11G5060187"
"7061","335742","0","999","DOI","10.2135/cropsci2017.04.0244"
"7062","335742","0","999","Genotype","Merlot"
"7063","335742","0","999","Barcode","11G5060410"
"7064","335743","0","999","DOI","10.2135/cropsci2017.04.0244"
"7065","335743","0","999","Genotype","Merlot"
"7066","335743","0","999","Barcode","11G5060495"
"7067","335744","0","999","DOI","10.2135/cropsci2017.04.0244"
"7068","335744","0","999","Genotype","Red_Ryder"
"7069","335744","0","999","Barcode","11G5060213"
"7070","335745","0","999","DOI","10.2135/cropsci2017.04.0244"
"7071","335745","0","999","Genotype","Red_Ryder"
"7072","335745","0","999","Barcode","11G5060521"
"7073","335746","0","999","DOI","10.2135/cropsci2017.04.0244"
"7074","335746","0","999","Genotype","Ember"
"7075","335746","0","999","Barcode","11G5060221"
"7076","335747","0","999","DOI","10.2135/cropsci2017.04.0244"
"7077","335747","0","999","Genotype","Ember"
"7078","335747","0","999","Barcode","11G5060529"
"7079","335748","0","999","DOI","10.2135/cropsci2017.04.0244"
"7080","335748","0","999","Genotype","Garnet"
"7081","335748","0","999","Barcode","11G5060222"
"7082","335749","0","999","DOI","10.2135/cropsci2017.04.0244"
"7083","335749","0","999","Genotype","Garnet"
"7084","335749","0","999","Barcode","11G5060530"
"7085","335750","0","999","DOI","10.2135/cropsci2017.04.0244"
"7086","335750","0","999","Genotype","UI_3"
"7087","335750","0","999","Barcode","11G5060229"
"7088","335751","0","999","DOI","10.2135/cropsci2017.04.0244"
"7089","335751","0","999","Genotype","UI_3"
"7090","335751","0","999","Barcode","11G5060537"
"7091","335752","0","999","DOI","10.2135/cropsci2017.04.0244"
"7092","335752","0","999","Genotype","UI_37"
"7093","335752","0","999","Barcode","11G5060230"
"7094","335753","0","999","DOI","10.2135/cropsci2017.04.0244"
"7095","335753","0","999","Genotype","UI_37"
"7096","335753","0","999","Barcode","11G5060538"
"7097","335754","0","999","DOI","10.2135/cropsci2017.04.0244"
"7098","335754","0","999","Genotype","Com_Red_Mex"
"7099","335754","0","999","Barcode","11G5060233"
"7100","335755","0","999","DOI","10.2135/cropsci2017.04.0244"
"7101","335755","0","999","Genotype","Com_Red_Mex"
"7102","335755","0","999","Barcode","11G5060541"
"7103","335756","0","999","DOI","10.2135/cropsci2017.04.0244"
"7104","335756","0","999","Genotype","UI_228"
"7105","335756","0","999","Barcode","11G5060240"
"7106","335757","0","999","DOI","10.2135/cropsci2017.04.0244"
"7107","335757","0","999","Genotype","UI_228"
"7108","335757","0","999","Barcode","11G5060548"
"7109","335758","0","999","DOI","10.2135/cropsci2017.04.0244"
"7110","335758","0","999","Genotype","UI_239"
"7111","335758","0","999","Barcode","11G5060241"
"7112","335759","0","999","DOI","10.2135/cropsci2017.04.0244"
"7113","335759","0","999","Genotype","UI_239"
"7114","335759","0","999","Barcode","11G5060549"
"7115","335760","0","999","DOI","10.2135/cropsci2017.04.0244"
"7116","335760","0","999","Genotype","AC_Scarlet"
"7117","335760","0","999","Barcode","11G5060279"
"7118","335761","0","999","DOI","10.2135/cropsci2017.04.0244"
"7119","335761","0","999","Genotype","AC_Scarlet"
"7120","335761","0","999","Barcode","11G5060587"
"7121","335762","0","999","DOI","10.2135/cropsci2017.04.0244"
"7122","335762","0","999","Genotype","Le_Baron"
"7123","335762","0","999","Barcode","11G5060307"
"7124","335763","0","999","DOI","10.2135/cropsci2017.04.0244"
"7125","335763","0","999","Genotype","Le_Baron"
"7126","335763","0","999","Barcode","11G5060615"
"7127","335764","0","999","DOI","10.2135/cropsci2017.04.0244"
"7128","335764","0","999","Genotype","NW_63"
"7129","335764","0","999","Barcode","11G5060308"
"7130","335765","0","999","DOI","10.2135/cropsci2017.04.0244"
"7131","335765","0","999","Genotype","NW_63"
"7132","335765","0","999","Barcode","11G5060616"
"7133","335766","0","999","DOI","10.2135/cropsci2017.04.0244"
"7134","335766","0","999","Genotype","USRM_20"
"7135","335766","0","999","Barcode","11G5060309"
"7136","335767","0","999","DOI","10.2135/cropsci2017.04.0244"
"7137","335767","0","999","Genotype","USRM_20"
"7138","335767","0","999","Barcode","11G5060617"
"7139","335768","0","999","DOI","10.2135/cropsci2017.04.0244"
"7140","335768","0","999","Genotype","Rojo_Chiquito"
"7141","335768","0","999","Barcode","11G5060320"
"7142","335769","0","999","DOI","10.2135/cropsci2017.04.0244"
"7143","335769","0","999","Genotype","Rojo_Chiquito"
"7144","335769","0","999","Barcode","11G5060628"
"7145","335770","0","999","DOI","10.2135/cropsci2017.04.0244"
"7146","335770","0","999","Genotype","SR7_3"
"7147","335770","0","999","Barcode","11G5060334"
"7148","335771","0","999","DOI","10.2135/cropsci2017.04.0244"
"7149","335771","0","999","Genotype","SR7_3"
"7150","335771","0","999","Barcode","11G5060642"
